category,phenotype,phe_code,all_1_year_cases,all_1_year_noncases,all_1_year_hazards ratio,all_1_year_95% confidence interval (lower),all_1_year_95% confidence interval (upper),all_1_year_pvalue,new_1_year_cases,new_1_year_noncases,new_1_year_hazards ratio,new_1_year_95% confidence interval (lower),new_1_year_95% confidence interval (upper),new_1_year_pvalue
neoplasms,Benign neoplasm of other parts of digestive system,211.0,1061.0,525152.0,0.3582918016475399,0.1514584112857559,0.8475793060158225,0.019470662051759385,1061.0,512463.0,0.3612752500363723,0.1526911423429276,0.8547961871665751,0.020502752039726686
neoplasms,Benign neoplasm of respiratory and intrathoracic organs,212.0,1972.0,525192.0,0.0754452721366299,0.0227964170965482,0.2496878813746569,2.313184311264517e-05,1972.0,515322.0,0.0760790717709227,0.022989471935991,0.2517685128932352,2.455708411348441e-05
neoplasms,Benign neoplasm of bone and articular cartilage,213.0,734.0,525170.0,0.0256751291593463,0.0078236714273624,0.0842586838506019,1.5403714090924402e-09,734.0,521715.0,0.0256731361275363,0.0078239927924859,0.0842421428680263,1.5334041051166981e-09
neoplasms,Lipoma,214.0,282.0,525227.0,0.2275266950609437,0.0591151544158749,0.8757212507839377,0.03132266245725722,282.0,519762.0,0.2270869575173939,0.0590004577433399,0.8740353591634253,0.03110315324555327
neoplasms,Lipoma of skin and subcutaneous tissue,214.1,266.0,525235.0,0.0677998026301049,0.0132705216966102,0.3463928051792693,0.001220832000130917,266.0,517693.0,0.0677697307039781,0.0132677360650715,0.346158257683502,0.0012165786000913226
neoplasms,Other benign neoplasm of connective and other soft tissue,215.0,6358.0,523956.0,0.0596863411026495,0.043067040598204,0.0827189253020183,2.7849323164545555e-64,6358.0,509680.0,0.0588707326912854,0.0424833648561264,0.0815793000235713,6.162318111231988e-65
neoplasms,Benign neoplasm of skin,216.0,2670.0,525006.0,2.2739564576963254,1.360893812651356,3.7996189882182487,0.0017104888508391515,2670.0,476994.0,2.229568907087288,1.3351414229561087,3.72318424548934,0.0021785161862604764
neoplasms,Vascular hamartomas and non-neoplastic nevi,217.0,128.0,525245.0,0.0394034890274525,0.0058391455951793,0.2659010504582005,0.0009009291654190561,128.0,514063.0,0.0395172735399956,0.0058562488273041,0.266657881877213,0.0009102946822006226
neoplasms,"Nevus, non-neoplastic",217.1,146.0,525255.0,9.84166192067848,2.3441604676199046,41.31897568397948,0.0017853407443499919,146.0,514069.0,9.83965901681447,2.345610802343301,41.27662162471915,0.0017761845959034538
neoplasms,Uterine leiomyoma,218.1,5795.0,524391.0,0.1688123925073834,0.1177910090141996,0.2419337783296473,3.369647440015104e-22,5795.0,480955.0,0.1603172314065536,0.1118316418363863,0.2298241737652823,2.2353566693848434e-23
neoplasms,Other benign neoplasm of uterus,218.2,53.0,525281.0,0.0003663488177042,3.9422121673965205e-07,0.3404470650850676,0.023270390973816925,53.0,523469.0,0.0003662294023976,3.9422427540274187e-07,0.3402225168490615,0.023257968265953947
neoplasms,Benign neoplasm of kidney and other urinary organs,223.0,16.0,525284.0,0.0016627142440996,2.0104807276536845e-07,13.751032872413203,0.16439344314519633,16.0,523076.0,0.0016644165424276,2.0152012514896705e-07,13.746926887122726,0.16439908045347715
neoplasms,"Benign neoplasm of brain, cranial nerves, meninges",225.1,11628.0,524185.0,0.4740028273028105,0.3535311351547898,0.6355272787860252,6.046548405427309e-07,11628.0,516780.0,0.473731804932487,0.3533683712456532,0.63509312453032,5.870010221226344e-07
neoplasms,"Benign neoplasm of spinal cord, meninges",225.2,344.0,525233.0,0.2721554719584932,0.0670445129055677,1.1047675299136843,0.0686708975906731,344.0,524306.0,0.2719195604911706,0.0669858628045595,1.103818690720492,0.06848811891846211
neoplasms,Benign neoplasm of thyroid glands,226.0,104.0,525280.0,1.8460880229930212,0.0677993622384697,50.26656411090163,0.7161206183454406,104.0,523692.0,1.8481755191384892,0.0679014033149796,50.30459729525623,0.7155892657902968
neoplasms,Benign neoplasm of other endocrine glands and related structures,227.0,197.0,525269.0,0.1646158914864868,0.0128349624815073,2.1112949701983283,0.16577661240472896,197.0,525030.0,0.164676673056841,0.0128395041343075,2.1121070070462054,0.16586578553578146
neoplasms,Benign neoplasm of parathyroid gland,227.2,86.0,525275.0,2.0209954626464506,0.1647147683813879,24.796942618893087,0.5822947945274575,86.0,523502.0,2.023708554945768,0.1649429223978233,24.829172757610447,0.5815692557912004
neoplasms,Benign neoplasm of pituitary gland and craniopharyngeal duct (pouch),227.3,2832.0,524878.0,1.3015401116422909,0.8365853894213281,2.02490586571872,0.24251632960308758,2832.0,522373.0,1.300816428858102,0.8361553290387906,2.0236950274924874,0.24346701986601463
neoplasms,"Hemangioma and lymphangioma, any site",228.0,198.0,525251.0,0.1783409169586788,0.0297347707689684,1.069639409995216,0.05925361565371793,198.0,518629.0,0.1788477694200316,0.0298333853753392,1.072172139503866,0.059605686094833535
neoplasms,Benign neoplasm of unspecified sites,229.0,888.0,525169.0,0.1039355936209159,0.0369191785386778,0.2926015163098769,1.8101628713040852e-05,888.0,512303.0,0.1044666869627578,0.0371176275599882,0.294019025524656,1.8811852692778792e-05
neoplasms,Kaposi's sarcoma,230.0,7264.0,525012.0,0.5555779570889366,0.3105146041170454,0.9940494337804716,0.04769556767226515,7264.0,524176.0,0.5562226992749039,0.3108806362395411,0.9951848237671274,0.048129228951064806
neurological,Meningitis,320.0,814.0,525203.0,2.4150893029781653,0.9445411788226384,6.175121288655632,0.06564423149250799,814.0,520554.0,2.436460352464569,0.9528242429620172,6.230256097050644,0.06301547382395509
neurological,Encephalitis,323.0,57.0,525276.0,15.571595397648377,1.3403365312345563,180.90574835315857,0.028231474364486187,57.0,522868.0,15.63390005463983,1.3454514536024766,181.66306206294573,0.02801467365684827
neurological,Acute (transverse) myelitis,323.2,262.0,525256.0,0.6826904184694135,0.1258511359402236,3.70331347419314,0.6581686932590711,262.0,524942.0,0.6822917785199482,0.1257870168658656,3.700875357687578,0.6576648300601153
neurological,Other CNS infection and poliomyelitis,324.0,524.0,525207.0,3.7988703824076526,1.4835205444629658,9.727816871965354,0.0054007985816367145,524.0,522381.0,3.8111321025422265,1.488385520929836,9.758713517955972,0.005287559991274373
neurological,Phlebitis and thrombophlebitis of intracranial venous sinuses,325.0,770.0,525205.0,1.7291148425299252,0.6558918184530754,4.558431824487212,0.26820312314769984,770.0,524449.0,1.729015304269761,0.6558691034566273,4.558064873987084,0.26824211498236017
neurological,Sleep disorders,327.0,1041.0,525157.0,173.66489641086517,78.56058847206612,383.9010989094153,3.4487563025906783e-37,1041.0,513784.0,174.46725985245763,78.97323670312066,385.4321543746753,2.6168405434415434e-37
neurological,Parasomnia,327.5,< 10,525284.0,0.4235178811451143,0.0013950941861198,128.57009758496775,0.7682866242516078,< 10,525135.0,0.4235666487886528,0.0013956642562132,128.54718114858926,0.7683052364782705
neurological,Hydrocephalus,331.1,7971.0,524663.0,0.6879666948767605,0.4713189564957569,1.0041993150002118,0.05259302834947302,7971.0,519403.0,0.6899747702259206,0.4726952421592325,1.007129205222557,0.05446128446446746
neurological,"Cerebral degeneration, unspecified",331.9,59.0,525269.0,7.006927164115707,1.0174922706641147,48.252974198199134,0.0479763010105889,59.0,519919.0,7.0500303807826095,1.0236882074607718,48.55279958068914,0.04728436984724785
neurological,Parkinson's disease,332.0,1770.0,524955.0,4.018901850325082,2.539467733879806,6.360219453495458,2.867501781921027e-09,1770.0,521204.0,4.038250484640048,2.55141879123448,6.39152891431256,2.5516181553210967e-09
neurological,Extrapyramidal disease and abnormal movement disorders,333.0,240.0,525251.0,23.06449317335025,5.916448651785513,89.91387851950307,6.1577832248823736e-06,240.0,522886.0,23.14996660989431,5.935823953068819,90.28585724179884,6.045315268467482e-06
neurological,Essential tremor,333.1,650.0,525207.0,3.4465149126746017,1.3466633444646108,8.820664119294719,0.009859491936899067,650.0,514921.0,3.5465022583256807,1.385218717557523,9.07992225984836,0.008307125646135656
neurological,Myoclonus,333.2,192.0,525266.0,68.1569646799691,10.692219238608486,434.4628304676547,7.924588472219263e-06,192.0,523215.0,68.62251279383138,10.761551671275855,437.58088108322585,7.691942116731848e-06
neurological,Tics and choreas,333.3,82.0,525279.0,0.2411906184760524,0.0060252955480725,9.65478190683436,0.44996710953725066,82.0,524770.0,0.2414163815496315,0.0060319098772919,9.662257969060237,0.4502454291116108
neurological,Torsion dystonia,333.4,565.0,525217.0,2.07802846745784,0.7385584521664722,5.846798312169136,0.165813555062423,565.0,522513.0,2.0855591668017825,0.7409981533882489,5.869862182978987,0.1638601926889393
neurological,Other degenerative diseases of the basal ganglia,333.8,12.0,525282.0,8.04435133965809,0.2135122932803178,303.08132371047986,0.2601448198926294,12.0,522579.0,8.089946044352164,0.2148173170948866,304.6645767930368,0.2587971043446833
neurological,Degenerative disease of the spinal cord,334.0,6371.0,524582.0,1.6315691837944064,1.1705011411919684,2.274254939039791,0.003864001534432332,6371.0,515945.0,1.6304985501997489,1.169633779572826,2.272955491397,0.00392104191386789
neurological,Spinocerebellar disease,334.1,322.0,525251.0,1.38459838516928,0.3139040648515896,6.107320365920611,0.6673727990340306,322.0,524126.0,1.386318755106018,0.3142299481710106,6.116156979769388,0.6662233084789873
neurological,Anterior horn cell disease,334.2,3134.0,524982.0,0.1462870309599782,0.0782224897234158,0.2735772730164018,1.7647436505867827e-09,3134.0,524159.0,0.1465019857093237,0.0783351179395054,0.273987355624455,1.818728209745541e-09
neurological,Multiple sclerosis,335.0,4538.0,524317.0,0.0734616820870078,0.0504982690750708,0.1068674002871263,1.93984563820897e-42,4538.0,521261.0,0.0734954302647806,0.0505256132573477,0.1069077230649882,1.9242775184321098e-42
neurological,Disorders of the autonomic nervous system,337.0,264.0,525231.0,6.109701668876305,2.0391804842582277,18.305615795577072,0.0012264305120543671,264.0,522933.0,6.128838303242352,2.045551100636989,18.36309977081164,0.001202768144128449
neurological,Other headache syndromes,339.0,86.0,525273.0,4.515527919228537,0.486081912299574,41.94764683357726,0.18496347067198593,86.0,407902.0,5.350813089122523,0.5702194236032793,50.21084784134713,0.14204111088241447
neurological,Other demyelinating diseases of central nervous system,341.0,1559.0,525048.0,0.0756063049982027,0.0355286798333178,0.1608929288197372,2.0614017243258408e-11,1559.0,522919.0,0.0754058745856905,0.0354443505145743,0.1604217834290643,1.933383091632978e-11
neurological,Infantile cerebral palsy,343.0,6016.0,524478.0,0.0236433180326766,0.0149893201168242,0.0372936519626968,2.3787185263715613e-58,6016.0,521915.0,0.0235665365639862,0.014937180498222,0.0371811564898615,2.1658868238769113e-58
neurological,Other paralytic syndromes,344.0,907.0,525236.0,1.6485080819001467,0.4787978412891026,5.675837820766618,0.4281054231647595,907.0,520665.0,1.6581315180392735,0.4812542152205379,5.712989193986165,0.42301043619016204
neurological,Nonspecific abnormal findings on radiological and other examination of skull and head,346.1,778.0,525172.0,2.5730560827813567,1.159318278881636,5.710785144804995,0.020158220707056366,778.0,508452.0,2.634573938044846,1.1868195582945398,5.848386796893808,0.01726899665841541
neurological,Nonspecific abnormal findings in cerebrospinal fluid,346.3,25.0,525283.0,3.9946511366642814,0.0597632075850656,267.0077184351265,0.5183156026459932,25.0,521931.0,4.004562146471352,0.0599581076365813,267.4620433678784,0.5174898419637097
neurological,Other conditions of brain,348.0,167.0,525265.0,3455.828555957599,251.02791326305777,47575.39053299187,1.1293602367049256e-09,167.0,524185.0,3480.7930828428944,252.70950884122152,47944.0624973848,1.1003265231502682e-09
neurological,Cerebral edema and compression of brain,348.2,5475.0,524824.0,27.66754145011538,18.90631736066032,40.488733754499776,1.7352620702793701e-65,5475.0,514591.0,27.74631767880611,18.95971546537663,40.604941890563104,1.373924281435033e-65
neurological,Cerebral cysts,348.4,364.0,525199.0,42.2655102443408,17.45844275297561,102.32146025223292,1.0448831645413065e-16,364.0,522653.0,42.26480350086551,17.45811583369524,102.319954340037,1.0453747247005413e-16
neurological,"Other conditions of brain, NOS",348.9,4758.0,524963.0,12.897536303319992,8.20253042005891,20.27989342028706,1.6908232339736791e-28,4758.0,485587.0,13.94593570153896,8.861905108159855,21.94664919311509,4.6488104335931905e-30
neurological,Other and unspecified disorders of the nervous system,349.0,921.0,525203.0,844.7037692949956,267.5091961661167,2667.2894542963368,1.5326943503619278e-30,921.0,487885.0,948.9672824363656,300.6634528155224,2995.1724917068755,1.4338356658534687e-31
neurological,Abnormal involuntary movements,350.1,4949.0,524869.0,5.345538168605419,3.5677640732712703,8.009155797630212,4.447418075975811e-16,4949.0,492681.0,5.560760139944294,3.710262249805966,8.33419614357729,9.513683898086824e-17
neurological,Abnormality of gait,350.2,207.0,525255.0,11.57096170938269,2.7530269529804308,48.63270762207903,0.0008306579148518363,207.0,525096.0,11.567294467372344,2.7521428904941163,48.617497934811134,0.0008319831291752138
neurological,Lack of coordination,350.3,2032.0,525110.0,2.8774872467875974,1.5179398581466863,5.454717333488144,0.001199664480110178,2032.0,517779.0,2.908290055953551,1.533882910257654,5.514209065760797,0.0010733091826283312
neurological,Abnormal reflex,350.5,154.0,525256.0,5.30746449163543,1.200973912457751,23.455279950522563,0.027699899228994126,154.0,524402.0,5.310826600870044,1.2015371846039713,23.4739960992595,0.027658086186749087
neurological,Disturbances of sensation of smell and taste,350.6,580.0,525222.0,10.308415463575352,3.766735980278965,28.21101078653502,5.576185259980959e-06,580.0,522266.0,10.33019368482324,3.774326848548792,28.27335995211769,5.479903567859911e-06
neurological,Other peripheral nerve disorders,351.0,242.0,525252.0,0.422527324779997,0.0798887298482709,2.234724979666265,0.310705024403667,242.0,491002.0,0.4255535940024474,0.0803466208177783,2.2539325179476477,0.3151431974997834
neurological,Disorders of other cranial nerves,352.0,879.0,525241.0,0.2629039256352113,0.0575985793207809,1.2000031064909893,0.084599321615673,879.0,523768.0,0.263261916108758,0.0576856944633104,1.2014562209584845,0.08488568317046362
neurological,Trigeminal nerve disorders [CN5],352.1,1393.0,525166.0,0.2374585425721831,0.0922403554884365,0.6113003266512135,0.00288160694668228,1393.0,521571.0,0.2381313627282542,0.0925052290202115,0.613009086247714,0.0029361168676644055
neurological,Facial nerve disorders [CN7],352.2,913.0,525165.0,2.047962714388753,0.9358048535184652,4.481865277527962,0.07282505905784453,913.0,519087.0,2.061026058496244,0.9415953259470392,4.511310004144482,0.07038901356956638
neurological,Nerve root and plexus disorders,353.0,6104.0,525232.0,1.2514134155570025,0.3711447439593783,4.2194738363516855,0.7176101822041211,6104.0,524114.0,1.25229822061093,0.3714174992304769,4.222339649032393,0.7167523307818205
neurological,Nerve plexus lesions,353.1,765.0,525193.0,0.6089512636880969,0.2273244528626772,1.6312439637601903,0.32382910141203525,765.0,522189.0,0.6100789496771416,0.2277275204643624,1.634393261210649,0.3256757445010598
neurological,Nerve root lesions,353.2,377.0,525275.0,0.3404803309283159,0.0185194575283114,6.259732801127319,0.4682839150664014,377.0,499040.0,0.3365184093610081,0.0182983465807327,6.188790847261782,0.46351209223871004
neurological,Complex regional/central pain syndrome,355.0,107.0,525281.0,314.8004110501437,6.468338542910959,15320.672865205595,0.0037101215496079913,107.0,525084.0,314.7350487880203,6.468151901264263,15314.75334032209,0.0037097806122643505
neurological,Hereditary and idiopathic peripheral neuropathy,356.0,934.0,525162.0,9.37369611833936,4.51569363252612,19.45795841553078,1.905676485884376e-09,934.0,516228.0,9.478893391987098,4.566201285497916,19.67706071609569,1.5867686246828725e-09
neurological,Inflammatory and toxic neuropathy,357.0,13562.0,524523.0,10.236498862289608,7.6202177402225795,13.751038688114408,8.096125055347653e-54,13562.0,491707.0,10.890118992093432,8.10476605806096,14.6327100390517,1.5686514638039485e-56
neurological,Myoneural disorders,358.0,388.0,525264.0,22.065258662041384,4.01899619222373,121.14359320987604,0.00036956646444286486,388.0,524045.0,22.148482546518643,4.033063239679906,121.63342104012608,0.0003643002622943891
neurological,Myopathy,359.2,1674.0,525151.0,5.403914657956927,2.661418125463775,10.972456131970237,3.0305538849990913e-06,1674.0,479762.0,5.713199602237963,2.808356830489939,11.622686027871184,1.5112145467387723e-06
pregnancy complications,Miscarriage; stillbirth,634.0,2188.0,524870.0,0.0976600952925048,0.0560363937775744,0.1702017844045845,2.2519120917229647e-16,2188.0,432793.0,0.0946858162275353,0.0547928633715305,0.1636235677972045,3.013988265119299e-17
pregnancy complications,Missed abortion/Hydatidiform mole,634.1,5736.0,524933.0,0.0283143690847128,0.0144227290320261,0.0555861165307296,3.913401922931851e-25,5736.0,514837.0,0.0283898290978988,0.0144814893817372,0.055656043032724,3.3854863333080924e-25
pregnancy complications,Hemorrhage during pregnancy; childbirth and postpartum,635.0,18.0,525282.0,1.3765701769677663,0.0250514065054613,75.64227787784934,0.8757589324010893,18.0,445722.0,1.272144986165729,0.0237557687548329,68.12462617095314,0.90565818568897
pregnancy complications,Placenta previa and abruptio placenta,635.3,1150.0,525172.0,0.2796440508398869,0.1071438941674973,0.7298670239471644,0.009233176261676463,1150.0,523091.0,0.2791180091500281,0.1069613499772184,0.7283646200096432,0.009117213409466043
pregnancy complications,Early or threatened labor; hemorrhage in early pregnancy,636.0,755.0,525177.0,0.8896582771542197,0.3684045231713209,2.1484314125560915,0.7949300475880159,755.0,520016.0,0.8839382559455046,0.3662970377456002,2.133096257433126,0.7837194078177724
pregnancy complications,Hemorrhage in early pregnancy,636.3,1973.0,524682.0,0.1601480803712979,0.1033261870083958,0.2482178854091238,2.56043681997872e-16,1973.0,486982.0,0.1588926168018971,0.1028648427589161,0.2454372455837559,1.1149091519040432e-16
pregnancy complications,Short gestation; low birth weight; and fetal growth retardation,637.0,306.0,525254.0,0.3160345176524062,0.0539855638813757,1.850083784755009,0.2013907680037552,306.0,519583.0,0.315692048164045,0.0539086129510296,1.8487114362326809,0.20105408277939102
pregnancy complications,Preeclampsia and eclampsia,642.1,16.0,525282.0,0.1885828165557212,0.0016122873099863,22.05777995014428,0.49231654751418596,16.0,441865.0,0.1830465982269017,0.0016934837688127,19.785283886087424,0.47728701498775616
pregnancy complications,Excessive vomiting in pregnancy,643.0,674.0,525132.0,0.5265255348767772,0.2424051175293498,1.1436604214583468,0.10506272473080404,674.0,441848.0,0.494341218254022,0.2293868115288519,1.0653325639610003,0.07211133590501802
pregnancy complications,Hyperemesis gravidarum,643.1,733.0,525137.0,0.3941772965621571,0.1753830956169249,0.8859219902494215,0.024251789082767084,733.0,521204.0,0.3930583025665135,0.1749654959694489,0.8830016933364137,0.023742013992570185
pregnancy complications,Late pregnancy and failed induction,645.0,102.0,525283.0,0.8625000960217336,0.0082711544295502,89.93985325431215,0.9502543552511502,102.0,516233.0,0.8485377075923705,0.0081817851806048,88.00233999212479,0.9447091896051099
pregnancy complications,Major puerperal infection,647.3,< 10,525285.0,23429034379.358624,3.12230322755462,1.758060034351887e+20,0.039580216440774474,< 10,445722.0,25966467817.446465,3.390942692582711,1.988407095140068e+20,0.038911291417698377
pregnancy complications,Multiple gestation,651.0,12.0,525286.0,5.814487405023475,0.0014620366683082,23124.087456915677,0.6772065723219829,12.0,521374.0,5.777434970952287,0.0014582801908031,22889.12312880021,0.678172983400819
pregnancy complications,Malposition and malpresentation of fetus or obstruction,652.0,308.0,525231.0,0.2394344302382706,0.059528609236291,0.9630469637878812,0.04411599017644848,308.0,444900.0,0.22913388450323,0.0579926436219252,0.905327533778612,0.03556737185026215
pregnancy complications,Other and unspecified complications of birth; puerperium affecting management of mother,654.0,327.0,525267.0,46.34854242602113,7.188565810242174,298.83393179150863,5.4755749197082614e-05,327.0,445712.0,40.83072726658646,6.365606875000131,261.8993478321472,9.157414793013295e-05
pregnancy complications,Other perinatal conditions of fetus or newborn,656.0,3743.0,524649.0,1.105050460159668,0.7704523499023322,1.5849604711490508,0.5872447629297006,3743.0,432278.0,1.0020960395284122,0.701483171765478,1.431533232523866,0.9908192457928577
pregnancy complications,Isoimmunization of fetus or newborn,656.1,165.0,525256.0,0.0243281814048441,0.0023911325488416,0.2475230454094795,0.0016917800310813451,165.0,524550.0,0.0243256713629615,0.0023910631038139,0.2474791595064741,0.0016906976055413787
pregnancy complications,Respiratory conditions of fetus and newborn,656.2,473.0,525225.0,6.000868805045193,2.107796079340308,17.084397664614198,0.0007885622044953432,473.0,520085.0,6.0031381460454885,2.1087719415459394,17.089409665649892,0.0007857709416812798
pregnancy complications,Interstitial emphysema and related conditions of newborn,656.22,15.0,525285.0,3.804811791582008,0.0100119011159681,1445.9384488199269,0.6592879253620154,15.0,524644.0,3.8049420562681218,0.0100074095623976,1446.6864737860556,0.6593056977890004
pregnancy complications,Transitory tachypnea or apnea of newborn,656.26,10.0,525282.0,70.80123865677616,1.5762503581197134,3180.2152300942166,0.02820872948673662,10.0,522726.0,70.85990987573129,1.5778680025283656,3182.2223529160483,0.02816992210477578
pregnancy complications,Endocrine and metabolic disturbances of fetus and newborn,656.3,285.0,525235.0,8.901501178453286,2.859149386866244,27.71339042093643,0.000161334908131974,285.0,517589.0,9.01024124288527,2.893352799963076,28.0589519729591,0.00014880262097128312
pregnancy complications,Hematological disorders of newborn,656.5,1485.0,525202.0,0.0443077402803932,0.0117882792391976,0.1665362525708548,3.960964834963439e-06,1485.0,523462.0,0.0443488953094877,0.0117983522571543,0.1667033219811911,3.992217771184565e-06
pregnancy complications,Perinatal disorders of digestive system,656.6,384.0,525276.0,372.4790785481365,20.354492607511144,6816.218248784608,6.56059436924252e-05,384.0,523919.0,373.0551324124975,20.3978678978354,6822.778366658344,6.50977358623118e-05
pregnancy complications,Conditions involving the integument and temperature regulation of fetus and newborn,656.7,86.0,525248.0,16.982229184289576,4.610465073088016,62.55249817445716,2.0683000522390767e-05,86.0,523685.0,16.977478666009528,4.609481493028277,62.53084697069647,2.0701848978742732e-05
pregnancy complications,Perinatal jaundice,656.8,186.0,525210.0,8.949430467619448,3.518293616897159,22.764531450729223,4.207265394517987e-06,186.0,521421.0,8.945048336901737,3.51727408944142,22.748835522856726,4.208130697191764e-06
pregnancy complications,Infections specific to the perinatal period,657.0,162.0,525267.0,18.639742454347367,3.015482837929787,115.2186954587103,0.001646143205789549,162.0,523108.0,18.646421134138286,3.017536594102462,115.22280186797728,0.0016408407507891717
pregnancy complications,Maternal complication of pregnancy affecting fetus or newborn,658.0,724.0,525142.0,0.7002386587642758,0.3191741289960118,1.5362591597582735,0.374051997079656,724.0,519712.0,0.6975850009722834,0.3180084012562537,1.5302263451504683,0.36889868415664295
pregnancy complications,Fetal distress and abnormal forces of labor,661.0,653.0,525189.0,0.37308048791409,0.1360773494525163,1.0228671488842085,0.05536171887220328,653.0,443843.0,0.3541535354939946,0.1307643202636901,0.9591662806029454,0.041153795362552294
pregnancy complications,Obstetrical/birth trauma,665.0,164.0,525265.0,0.7519477123960701,0.1015469367694106,5.568118351631144,0.7801817610101319,164.0,444573.0,0.7021465820636539,0.0966194930300183,5.102591694933652,0.7267578660358927
pregnancy complications,Complications of the administration of anesthetic or other sedation in labor and delivery,668.0,56.0,525284.0,2.6267656765727137e-06,1.4500704252242103e-11,0.4758319182017412,0.037507636209549236,56.0,445514.0,3.0716111461477182e-06,1.7328752988490768e-11,0.5444589717104978,0.039536264721749925
pregnancy complications,Complications of labor and delivery NEC,669.0,704.0,525199.0,0.193211368263416,0.0621078790958978,0.6010611434433446,0.00452416486810895,704.0,445174.0,0.1864871078182531,0.0608681798040836,0.5713566841386564,0.003284256394157659
pregnancy complications,Venous/cerebrovascular complications embolism in pregnancy and the puerperium,671.0,52.0,525282.0,5.787755576106505,0.1419362310643719,236.0082014123628,0.35339932401548857,52.0,441789.0,5.176412469305239,0.1306290820040765,205.12466015448652,0.38115506448467745
pregnancy complications,Other complications of the puerperium NEC,674.0,763.0,525191.0,0.5069026035258503,0.1883234239256404,1.3644093979660343,0.17865514977019492,763.0,445667.0,0.475904516655335,0.1784232864559119,1.2693696740582798,0.13795581504785637
respiratory,Acute upper respiratory infections of multiple or unspecified sites,465.0,6623.0,524202.0,58.457368069779335,45.28574179300524,75.46003987889806,3.9123675478560754e-214,6623.0,427149.0,69.99498483136443,54.12985004897573,90.51009557776604,3.2206850666419175e-230
respiratory,Acute pharyngitis,465.2,2654.0,524768.0,1.987229478158968,1.3596868338980423,2.904404823530188,0.00038984745055074485,2654.0,471754.0,2.0706799231718422,1.4171427786459394,3.0256057532352525,0.00016867865341636823
respiratory,Acute laryngitis and tracheitis,465.4,139.0,525269.0,3.772014285790831,0.5227998844957844,27.21517772700433,0.18793092547667795,139.0,521242.0,3.787704699687605,0.5248749580338047,27.333570924737405,0.18659644617877508
respiratory,Septal Deviations/Turbinate Hypertrophy,470.0,1508.0,525101.0,5.051660973563659,2.757815360259708,9.253439863872158,1.5641868399988879e-07,1508.0,505298.0,5.074051835691535,2.770454103171059,9.293062101918885,1.4369371821153144e-07
respiratory,Nasal polyps,471.0,308.0,525217.0,2.5499162072218704,0.9187917489288572,7.076764317303671,0.07228185248871061,308.0,521159.0,2.563375099104648,0.9235890722811372,7.1145188871502905,0.07070823909153652
respiratory,Chronic pharyngitis and nasopharyngitis,472.0,823.0,525146.0,30.430666706830085,15.251820454987364,60.71573416138435,3.289011657633654e-22,823.0,501163.0,30.908556215116093,15.486591714209473,61.68812769994033,2.223595235125566e-22
respiratory,Diseases of the larynx and vocal cords,473.0,2034.0,525109.0,4.8394404973788285,2.596155467391553,9.02110240385616,6.959956460181066e-07,2034.0,513106.0,4.916636718557103,2.6369580809170565,9.167122070388464,5.431048859114382e-07
respiratory,Chronic laryngitis,473.1,49.0,525280.0,1.7426630638250815,0.0627977913966377,48.359575814362415,0.7432378646236025,49.0,521700.0,1.745291681685319,0.0628674848168977,48.451804029246645,0.7425954815818337
respiratory,Paralysis/spasm of vocal cords or larynx,473.3,99.0,525277.0,2.369286347605541,0.1580547117371046,35.51629518193088,0.5323308186436779,99.0,519884.0,2.3907594729352386,0.1594226432118886,35.85269157677183,0.52811302342112
respiratory,Voice disturbance,473.4,2895.0,525084.0,3.491039817598733,1.9332248246213453,6.304160205705455,3.382882254380622e-05,2895.0,512900.0,3.534275233235196,1.957108724255768,6.382425906874286,2.831165215283846e-05
respiratory,Acute and chronic tonsillitis,474.0,85.0,525251.0,0.0704805338394276,0.0101705378841965,0.4884211343442752,0.007242776358240862,85.0,524336.0,0.0706118098903874,0.0101886929930063,0.4893687246655354,0.007286050292270051
respiratory,Chronic tonsillitis and adenoiditis,474.2,692.0,525190.0,4.091015241420694,1.7540100793579152,9.541795627345005,0.0011126050882315774,692.0,515662.0,4.106460585678356,1.7612740331187635,9.574329845691164,0.0010735184242552025
respiratory,Chronic sinusitis,475.0,11209.0,524447.0,8.463604059154074,6.387628974278744,11.214269638793112,4.779805073317061e-50,11209.0,485070.0,8.839614791382855,6.66985871797742,11.71520911671267,5.998120562031261e-52
respiratory,Allergic rhinitis,476.0,1530.0,525060.0,30.419329255375253,17.64699943836649,52.43586002134441,9.935979321356393e-35,1530.0,503625.0,30.646470605457377,17.78447985483044,52.81043742845621,6.516435021986738e-35
respiratory,Epistaxis or throat hemorrhage,477.0,3568.0,524883.0,0.748412661751375,0.4702683269680968,1.1910679077219184,0.22154859525309684,3568.0,506957.0,0.773897229799082,0.4862499574131862,1.231705860658347,0.2796854288467299
respiratory,Throat pain,478.0,1393.0,525107.0,26.013940387084435,14.148464145926743,47.83028655853136,9.922630943843574e-26,1393.0,510660.0,26.420667032905047,14.359792429210373,48.611541559867845,6.630201137467087e-26
respiratory,Other upper respiratory disease,479.0,4492.0,524925.0,7.898832638081834,5.137010363728643,12.145499546771516,4.7368588806636745e-21,4492.0,475363.0,8.6561618655136,5.625244168564656,13.320157489464298,9.74856969463951e-23
respiratory,Pneumonia,480.0,21280.0,523623.0,16671.473630173354,11647.23668356045,23863.002062443054, < 2.225E-308,21280.0,454634.0,23545.01236619485,16426.333785400842,33748.7119503788, < 2.225E-308
